,colony,street,street_number,postal_code,zone,directions,lat,lon
271,NUEVO MEXICO,COPALITA,2711,45138,Zapopan,"COPALITA 2711, NUEVO MEXICO, Zapopan",20.7647307,-103.43970355
179,INDIGENA D MEZQUITAN,18 DE MARZO,409,45190,Zapopan,"18 DE MARZO 409, INDIGENA D MEZQUITAN, Zapopan",20.738673,-103.331924
50,JARDINES DE LA CRUZ,ISLA MADAGASCAR,3111,44950,Guadalajara,"ISLA MADAGASCAR 3111, JARDINES DE LA CRUZ, Guadalajara",20.63864,-103.386237
193,CIUDAD GRANJA,CALZ DE LOS LA,164,45010,Zapopan,"CALZ DE LOS LA 164, CIUDAD GRANJA, Zapopan",20.6849754,-103.4518055
75,GENERAL REAL,PENSADOR MEXICA,1070,44400,Guadalajara,"PENSADOR MEXICA 1070, GENERAL REAL, Guadalajara",20.665364,-103.3312438
93,SAN VICENTE,PUERTO SOTO LA,2280,44330,Guadalajara,"PUERTO SOTO LA 2280, SAN VICENTE, Guadalajara",20.7045566,-103.314453
165,CANTEROS,PRIVADA CANTERO,1564,45190,Zapopan,"PRIVADA CANTERO 1564, CANTEROS, Zapopan",20.727049,-103.338664
248,LOMAS DE MIRAMAR,PUERTO TAMPICO,80,45060,Zapopan,"PUERTO TAMPICO 80, LOMAS DE MIRAMAR, Zapopan",20.640018,-103.448292
128,JARDINES DE LA CRUZ,AV ISALA RAZA,2460,44950,Guadalajara,"AV ISALA RAZA 2460, JARDINES DE LA CRUZ, Guadalajara",20.634922,-103.391242
242,BOSQUE ESCONDIDO,PASEO DE LOS AL,10,45180,Zapopan,"PASEO DE LOS AL 10, BOSQUE ESCONDIDO, Zapopan",20.7469871,-103.3822178
44,MARAVILLA,MESA DEL NORTE,1272,44700,Guadalajara,"MESA DEL NORTE 1272, MARAVILLA, Guadalajara",20.6996615,-103.3042162
58,RESIDENCIAL LA CRUZ,ISLA ABACO,3086,44950,Guadalajara,"ISLA ABACO 3086, RESIDENCIAL LA CRUZ, Guadalajara",20.637418,-103.37829
195,ARENALES TAPATIOS,AV GUADALUPE,132,45066,Zapopan,"AV GUADALUPE 132, ARENALES TAPATIOS, Zapopan",20.6367828,-103.4602462
131,FEDERALISMO,MONTE HIMALAYA,1416,44350,Guadalajara,"MONTE HIMALAYA 1416, FEDERALISMO, Guadalajara",20.691592,-103.317129
185,LA FLORESTA DEL COLLI,BOULEVARD PUERT,5430,45116,Zapopan,"BOULEVARD PUERT 5430, LA FLORESTA DEL COLLI, Zapopan",20.7111733,-103.4155545
240,FRACC CUSPIDE,CAMINO AL POTRE,1200,45200,Zapopan,"CAMINO AL POTRE 1200, FRACC CUSPIDE, Zapopan",20.802884,-103.4970855
94,MARAVILLA,SANTA JULIA,1334,44700,Guadalajara,"SANTA JULIA 1334, MARAVILLA, Guadalajara",20.6971499,-103.3048029
86,ARTESANOS,GENERAL EULOGIO,712,44200,Guadalajara,"GENERAL EULOGIO 712, ARTESANOS, Guadalajara",20.6872139,-103.3505809
241,PRADOS TEPEYAC,PRADO DE LAS RO,308,45050,Zapopan,"PRADO DE LAS RO 308, PRADOS TEPEYAC, Zapopan",20.65714869,-103.41220962
78,RINCONADA DE HUENTITAN,JOSE MARIA CANA,5128,44250,Guadalajara,"JOSE MARIA CANA 5128, RINCONADA DE HUENTITAN, Guadalajara",20.731589,-103.324636
176,VIRREYES RESIDENCIAL,AV NACIONES UNI,6904,45110,Zapopan,"AV NACIONES UNI 6904, VIRREYES RESIDENCIAL, Zapopan",20.695938,-103.442158
268,TABACHINES,PASEO DE LOS AV,3101,45188,Zapopan,"PASEO DE LOS AV 3101, TABACHINES, Zapopan",20.74189052,-103.36275942
152,LOMAS DE MIRAMAR,PUERTO CHAMELA,314,45060,Zapopan,"PUERTO CHAMELA 314, LOMAS DE MIRAMAR, Zapopan",20.63579117,-103.44676658
49,EL MIRADOR,EMILIANO ZAPATA,780,44370,Guadalajara,"EMILIANO ZAPATA 780, EL MIRADOR, Guadalajara",20.684788,-103.3233951
226,ARENALES TAPATIOS,CROMITA,69,45066,Zapopan,"CROMITA 69, ARENALES TAPATIOS, Zapopan",20.633538,-103.4592391
30,EL MANANTIAL S REFOR,AVDE LA PATRIA,202,44470,Guadalajara,"AVDE LA PATRIA 202, EL MANANTIAL S REFOR, Guadalajara",20.621289,-103.342166
274,VISTA HERMOSA,AV VISTA HERMO,3763,45189,Zapopan,"AV VISTA HERMO 3763, VISTA HERMOSA, Zapopan",20.7616693,-103.3347796
153,MIRAMAR,BAHIA MAGDALENA,5,45060,Zapopan,"BAHIA MAGDALENA 5, MIRAMAR, Zapopan",20.6407449,-103.4490608
20,BLANCO Y CUELLAR,EMILIO RABAZA,2132,44730,Guadalajara,"EMILIO RABAZA 2132, BLANCO Y CUELLAR, Guadalajara",20.67964,-103.3047158
252,CIUDAD DEL SOL,QUETZALCOATL,232,45050,Zapopan,"QUETZALCOATL 232, CIUDAD DEL SOL, Zapopan",20.6492751,-103.4071483
181,CONDOMINIO MALAGA,AV CENTRAL,1351,45117,Zapopan,"AV CENTRAL 1351, CONDOMINIO MALAGA, Zapopan",20.6937778,-103.4324128
233,TABACHINES,PASEO DE LOS CH,3040,45188,Zapopan,"PASEO DE LOS CH 3040, TABACHINES, Zapopan",20.7373844,-103.3639798
115,SAN CARLOS,LOS ANGELES,171,44460,Guadalajara,"LOS ANGELES 171, SAN CARLOS, Guadalajara",20.662959,-103.344124
255,VIGIA I,DEL CORRAL,604,45140,Zapopan,"DEL CORRAL 604, VIGIA I, Zapopan",20.7317015,-103.395332
148,LA FLORESTA DEL COLLI,BOULEVARD PUERT,26,45116,Zapopan,"BOULEVARD PUERT 26, LA FLORESTA DEL COLLI, Zapopan",20.70902792,-103.41388692
198,RANCHO NUEVO,CELERINO NAVARR,4135,44240,Zapopan,"CELERINO NAVARR 4135, RANCHO NUEVO, Zapopan",20.717712,-103.32276
111,OBLATOS PONIENTE,HACIENDA LA PUR,2415,44700,Guadalajara,"HACIENDA LA PUR 2415, OBLATOS PONIENTE, Guadalajara",20.701229,-103.2951931
162,FRACC PALERMO,MARINA,204,45200,Zapopan,"MARINA 204, FRACC PALERMO, Zapopan",20.81616775,-103.460718
97,LA CAMPESINA,JOSE MARIA SARM,1488,44769,Guadalajara,"JOSE MARIA SARM 1488, LA CAMPESINA, Guadalajara",20.67862979,-103.27356507
98,AMERICANA,COLONIAS,221,44160,Guadalajara,"COLONIAS 221, AMERICANA, Guadalajara",20.6727475,-103.3659644
134,CANTARRANAS,MIGUEL BERNAL,3327,44829,Guadalajara,"MIGUEL BERNAL 3327, CANTARRANAS, Guadalajara",20.65865637,-103.2906591
36,JARDINES DE LA CRUZ,ISLA ASENCION,3108,44950,Guadalajara,"ISLA ASENCION 3108, JARDINES DE LA CRUZ, Guadalajara",20.637455,-103.380993
145,SAN ANDRES,AVELINO M PRESA,3335,44810,Guadalajara,"AVELINO M PRESA 3335, SAN ANDRES, Guadalajara",20.661081,-103.2907359
106,PARQUE REVOLUCION,AV MIGUEL HIDAL,469,44100,Guadalajara,"AV MIGUEL HIDAL 469, PARQUE REVOLUCION, Guadalajara",20.679603,-103.350983
215,VALLE DE LOS MOLINOS,BERNA,75,45200,Zapopan,"BERNA 75, VALLE DE LOS MOLINOS, Zapopan",20.8547918,-103.42304733
79,JARDINES DE STA ISAB,STA MARTHA,3165,44300,Guadalajara,"STA MARTHA 3165, JARDINES DE STA ISAB, Guadalajara",20.714658,-103.313579
137,LOMAS DE RIO VERDE,DEMOSTENES,3550,44720,Guadalajara,"DEMOSTENES 3550, LOMAS DE RIO VERDE, Guadalajara",20.68517129,-103.28554658
269,REVOLUCION SEGUNDA SECCION,REVOLUCION,51,45200,Zapopan,"REVOLUCION 51, REVOLUCION SEGUNDA SECCION, Zapopan",20.85476958,-103.42562918
222,LA ESTRADA,HIDALAGO,6,45200,Zapopan,"HIDALAGO 6, LA ESTRADA, Zapopan",20.79264101,-103.47565388
67,LOMAS DE POLANCO,RAMON ALCORTA,1597,44960,Guadalajara,"RAMON ALCORTA 1597, LOMAS DE POLANCO, Guadalajara",20.6305508,-103.3684773
158,LA FLORIDA,FLORAL,15,45234,Zapopan,"FLORAL 15, LA FLORIDA, Zapopan",20.5997014,-103.4273219
32,PANORAMICA HUENTITAN,CALZADA,4500,44259,Guadalajara,"CALZADA 4500, PANORAMICA HUENTITAN, Guadalajara",20.736203,-103.312081
256,EL BRISE?,PASEO DE LA MAT,200,45236,Zapopan,"PASEO DE LA MAT 200, EL BRISE?, Zapopan",20.61881066,-103.43599554
122,U. H. BENITO JUAREZ II,CREDITO,4049,44770,Guadalajara,"CREDITO 4049, U. H. BENITO JUAREZ II, Guadalajara",20.6661078,-103.2755658
219,LOS ROBLES,CALLE LOS ROBLE,395,45134,Zapopan,"CALLE LOS ROBLE 395, LOS ROBLES, Zapopan",20.76709012,-103.43385955
239,LA PALMITA,MANUEL GONZALEZ,518,45180,Zapopan,"MANUEL GONZALEZ 518, LA PALMITA, Zapopan",20.7300639,-103.358865
124,HIGUERILLAS,MARIANO RODRIGU,2669,44470,Guadalajara,"MARIANO RODRIGU 2669, HIGUERILLAS, Guadalajara",20.632835,-103.349006
138,SAN RAFAEL,CARLOS GONZALEZ,280,44810,Guadalajara,"CARLOS GONZALEZ 280, SAN RAFAEL, Guadalajara",20.6571099,-103.2966291
178,CONJ LOMAS ALTAS,PASEO DEL ARCO,4098,45128,Zapopan,"PASEO DEL ARCO 4098, CONJ LOMAS ALTAS, Zapopan",20.6859952,-103.4110242
201,HOGARES D NVO MEXICO,AV AVIACION,36,45138,Zapopan,"AV AVIACION 36, HOGARES D NVO MEXICO, Zapopan",20.73702555,-103.44966935
5,BATALLON SN PATRICIO,CALZADA INDEPEN,503,44300,Guadalajara,"CALZADA INDEPEN 503, BATALLON SN PATRICIO, Guadalajara",20.7137381,-103.32089456
6,TETLAN,GIGANTES,108,44820,Guadalajara,"GIGANTES 108, TETLAN, Guadalajara",20.65951835,-103.2736384
8,RINCONADA DE HUENTITAN,JUAN CARRASCO,5234,44250,Guadalajara,"JUAN CARRASCO 5234, RINCONADA DE HUENTITAN, Guadalajara",20.7334639,-103.3219648
149,EL FORTIN,ALAMO,1359,45066,Zapopan,"ALAMO 1359, EL FORTIN, Zapopan",20.6469306,-103.4548918
265,SANTA FE,EMILIANO ZAPATA,574,45168,Zapopan,"EMILIANO ZAPATA 574, SANTA FE, Zapopan",20.7145673,-103.3915946
12,BEATRIZ HERNANDEZ,MARGARITA GUTIE,3497,44760,Guadalajara,"MARGARITA GUTIE 3497, BEATRIZ HERNANDEZ, Guadalajara",20.6814079,-103.284874
2,BOSQUES D LA CANTERA,PRIV OPALO,17,44306,Guadalajara,"PRIV OPALO 17, BOSQUES D LA CANTERA, Guadalajara",20.7155989,-103.3157318
132,EL CARMEN,FRANCISCO MARCO,2616,44980,Guadalajara,"FRANCISCO MARCO 2616, EL CARMEN, Guadalajara",20.6231889,-103.3850919
59,INDEPENDENCIA PTE,ROGELIO BACON,1676,44290,Guadalajara,"ROGELIO BACON 1676, INDEPENDENCIA PTE, Guadalajara",20.7036,-103.3334499
121,5 DE MAYO,RAMON MARQUEZ,362,44970,Guadalajara,"RAMON MARQUEZ 362, 5 DE MAYO, Guadalajara",20.6248619,-103.3530199
183,MESA DE LOS OCOTES,PASEO DE LOS PI,3153,45189,Zapopan,"PASEO DE LOS PI 3153, MESA DE LOS OCOTES, Zapopan",20.761889,-103.347178
26,OBLATOS,AV JUAN PABLO L,3165,44700,Guadalajara,"AV JUAN PABLO L 3165, OBLATOS, Guadalajara",20.6982095,-103.295162
9,GENERAL REAL,MARCONI,17,44400,Guadalajara,"MARCONI 17, GENERAL REAL, Guadalajara",20.6682228,-103.3242311
