,colony,street,street_number,postal_code,zone,directions,lat,lon
135,TALPITA,SANTO TOMAS,1786,44719,Guadalajara,"SANTO TOMAS 1786, TALPITA, Guadalajara",20.68355178,-103.31008927
12,BEATRIZ HERNANDEZ,MARGARITA GUTIE,3497,44760,Guadalajara,"MARGARITA GUTIE 3497, BEATRIZ HERNANDEZ, Guadalajara",20.6814079,-103.284874
272,12 DE DICIEMBRE,TRUENO,260,45068,Zapopan,"TRUENO 260, 12 DE DICIEMBRE, Zapopan",20.6491888,-103.457067
36,JARDINES DE LA CRUZ,ISLA ASENCION,3108,44950,Guadalajara,"ISLA ASENCION 3108, JARDINES DE LA CRUZ, Guadalajara",20.637455,-103.380993
269,REVOLUCION SEGUNDA SECCION,REVOLUCION,51,45200,Zapopan,"REVOLUCION 51, REVOLUCION SEGUNDA SECCION, Zapopan",20.85476958,-103.42562918
180,VALLE REAL,PASEO SAN ARTUR,685,45019,Zapopan,"PASEO SAN ARTUR 685, VALLE REAL, Zapopan",20.722536,-103.44067
275,JARDINES D NVO MEXIC,SEGUNDA NORTE,5699,45138,Zapopan,"SEGUNDA NORTE 5699, JARDINES D NVO MEXIC, Zapopan",20.7695635,-103.4477057
239,LA PALMITA,MANUEL GONZALEZ,518,45180,Zapopan,"MANUEL GONZALEZ 518, LA PALMITA, Zapopan",20.7300639,-103.358865
37,SANTA TERESITA,ALFREDO CHAVERO,16,44600,Guadalajara,"ALFREDO CHAVERO 16, SANTA TERESITA, Guadalajara",20.683706,-103.368627
177,VILLA DE GUADALUPE II,PABLO HIPOLITO,45,45189,Zapopan,"PABLO HIPOLITO 45, VILLA DE GUADALUPE II, Zapopan",20.754981,-103.33859306
1,INDEPENDENCIA,ROGELIO BACON,2280,44290,Guadalajara,"ROGELIO BACON 2280, INDEPENDENCIA, Guadalajara",20.7036221,-103.3334825
13,SAN ANDRES,GOMEZ FARIAS,2319,44810,Guadalajara,"GOMEZ FARIAS 2319, SAN ANDRES, Guadalajara",20.66197709,-103.30791285
6,TETLAN,GIGANTES,108,44820,Guadalajara,"GIGANTES 108, TETLAN, Guadalajara",20.65951835,-103.2736384
23,BALCONES DE OBLATOS,HACIENDA DEL CA,2275,44720,Guadalajara,"HACIENDA DEL CA 2275, BALCONES DE OBLATOS, Guadalajara",20.68696384,-103.28869462
238,LOMAS DEL CENTINELA,PASEO DEL OLMO,328,45187,Zapopan,"PASEO DEL OLMO 328, LOMAS DEL CENTINELA, Zapopan",20.75542914,-103.37931546
241,PRADOS TEPEYAC,PRADO DE LAS RO,308,45050,Zapopan,"PRADO DE LAS RO 308, PRADOS TEPEYAC, Zapopan",20.65714869,-103.41220962
248,LOMAS DE MIRAMAR,PUERTO TAMPICO,80,45060,Zapopan,"PUERTO TAMPICO 80, LOMAS DE MIRAMAR, Zapopan",20.640018,-103.448292
242,BOSQUE ESCONDIDO,PASEO DE LOS AL,10,45180,Zapopan,"PASEO DE LOS AL 10, BOSQUE ESCONDIDO, Zapopan",20.7469871,-103.3822178
64,PARQUE INDUST EL ALA,FUNDICION,2131,44490,Guadalajara,"FUNDICION 2131, PARQUE INDUST EL ALA, Guadalajara",20.6266889,-103.3338499
98,AMERICANA,COLONIAS,221,44160,Guadalajara,"COLONIAS 221, AMERICANA, Guadalajara",20.6727475,-103.3659644
120,ECHEVERRIA,JOSE ARTEAGA,2985,44970,Guadalajara,"JOSE ARTEAGA 2985, ECHEVERRIA, Guadalajara",20.6256719,-103.366909
255,VIGIA I,DEL CORRAL,604,45140,Zapopan,"DEL CORRAL 604, VIGIA I, Zapopan",20.7317015,-103.395332
217,VILLA FONTANA DIAMANTE,ARENISCA,1896,45200,Zapopan,"ARENISCA 1896, VILLA FONTANA DIAMANTE, Zapopan",20.77322945,-103.4750089
65,1RO DE MAYO 1A SECCI,CARLOS A CARRIL,527,44970,Guadalajara,"CARLOS A CARRIL 527, 1RO DE MAYO 1A SECCI, Guadalajara",20.6230026,-103.3552397
15,OBLATOS PONIENTE,HACIENDA DE LAS,2299,44700,Guadalajara,"HACIENDA DE LAS 2299, OBLATOS PONIENTE, Guadalajara",20.6942949,-103.2973538
78,RINCONADA DE HUENTITAN,JOSE MARIA CANA,5128,44250,Guadalajara,"JOSE MARIA CANA 5128, RINCONADA DE HUENTITAN, Guadalajara",20.731589,-103.324636
49,EL MIRADOR,EMILIANO ZAPATA,780,44370,Guadalajara,"EMILIANO ZAPATA 780, EL MIRADOR, Guadalajara",20.684788,-103.3233951
179,INDIGENA D MEZQUITAN,18 DE MARZO,409,45190,Zapopan,"18 DE MARZO 409, INDIGENA D MEZQUITAN, Zapopan",20.738673,-103.331924
143,VALENTIN GOMEZ FARIA,JUAN DE DIOS CO,12,44977,Guadalajara,"JUAN DE DIOS CO 12, VALENTIN GOMEZ FARIA, Guadalajara",20.6166636,-103.36543282
121,5 DE MAYO,RAMON MARQUEZ,362,44970,Guadalajara,"RAMON MARQUEZ 362, 5 DE MAYO, Guadalajara",20.6248619,-103.3530199
213,AGRICOLA,DALIA,138,45236,Zapopan,"DALIA 138, AGRICOLA, Zapopan",20.6165614,-103.4310802
211,EL COLLY URBANO I,MELCHOR OCAMPO,1233,45070,Zapopan,"MELCHOR OCAMPO 1233, EL COLLY URBANO I, Zapopan",20.6449026,-103.4405377
168,PARAISOS DEL COLLY,GALEANA,1068,45069,Zapopan,"GALEANA 1068, PARAISOS DEL COLLY, Zapopan",20.6508438,-103.4542078
129,DEL FRESNO,CIPRES,1738,44900,Guadalajara,"CIPRES 1738, DEL FRESNO, Guadalajara",20.6579289,-103.3661019
138,SAN RAFAEL,CARLOS GONZALEZ,280,44810,Guadalajara,"CARLOS GONZALEZ 280, SAN RAFAEL, Guadalajara",20.6571099,-103.2966291
164,VISTA HERMOSA,VISTA BONITA,739,45189,Zapopan,"VISTA BONITA 739, VISTA HERMOSA, Zapopan",20.762084,-103.334313
20,BLANCO Y CUELLAR,EMILIO RABAZA,2132,44730,Guadalajara,"EMILIO RABAZA 2132, BLANCO Y CUELLAR, Guadalajara",20.67964,-103.3047158
228,VILLA FONTANA DIAMANTE,AV JADE,86,45200,Zapopan,"AV JADE 86, VILLA FONTANA DIAMANTE, Zapopan",20.80761483,-103.48160873
259,JARDINES  DEL BOSQUE,PLACERES,806,44520,Zapopan,"PLACERES 806, JARDINES  DEL BOSQUE, Zapopan",20.6650289,-103.3922401
274,VISTA HERMOSA,AV VISTA HERMO,3763,45189,Zapopan,"AV VISTA HERMO 3763, VISTA HERMOSA, Zapopan",20.7616693,-103.3347796
103,U H EL SAUZ INF,JAIME TORRES B,3090,44987,Guadalajara,"JAIME TORRES B 3090, U H EL SAUZ INF, Guadalajara",20.623719,-103.3945749
24,HOGARES GUADALAJARA,CIRCUNVALACION,258,44340,Guadalajara,"CIRCUNVALACION 258, HOGARES GUADALAJARA, Guadalajara",20.690509,-103.328187
175,RINCONADA DL AUDITOR,ALBERTO CINTA,39,45180,Zapopan,"ALBERTO CINTA 39, RINCONADA DL AUDITOR, Zapopan",20.7367901,-103.3424097
197,SAN ISIDRO EJIDAL,NUEVO MEXICO,250,45147,Zapopan,"NUEVO MEXICO 250, SAN ISIDRO EJIDAL, Zapopan",20.726598,-103.398205
258,ARENALES TAPATIOS,DIAMANTE,114,45066,Zapopan,"DIAMANTE 114, ARENALES TAPATIOS, Zapopan",20.6339582,-103.4563939
108,VILLA VICENTE GUERRE,ISLA USTICA,3318,44860,Guadalajara,"ISLA USTICA 3318, VILLA VICENTE GUERRE, Guadalajara",20.632482,-103.395812
16,LOMAS DEL PARADERO,LUIS QUINTANAR,746,44840,Guadalajara,"LUIS QUINTANAR 746, LOMAS DEL PARADERO, Guadalajara",20.650031,-103.3199848
171,VILLA UNIVESITARIA,AV PATRIA,1446,45110,Zapopan,"AV PATRIA 1446, VILLA UNIVESITARIA, Zapopan",20.6974505,-103.4156311
189,EJIDAL LOMA BONITA,PEDRO MORENO,3308,45085,Zapopan,"PEDRO MORENO 3308, EJIDAL LOMA BONITA, Zapopan",20.6317603,-103.4051996
210,FRACC MIRADOR D SN I,AV INDUSTRIA TE,2030,45133,Zapopan,"AV INDUSTRIA TE 2030, FRACC MIRADOR D SN I, Zapopan",20.7582237,-103.3867842
151,VIGIA I,HERRADURA,242,45140,Zapopan,"HERRADURA 242, VIGIA I, Zapopan",20.7327233,-103.3938158
86,ARTESANOS,GENERAL EULOGIO,712,44200,Guadalajara,"GENERAL EULOGIO 712, ARTESANOS, Guadalajara",20.6872139,-103.3505809
214,EL COLLY URBANO I,VOLCAN VESUBIO,2321,45070,Zapopan,"VOLCAN VESUBIO 2321, EL COLLY URBANO I, Zapopan",20.6413426,-103.4276583
160,ALTAMIRA,AV AMERICA,580,45160,Zapopan,"AV AMERICA 580, ALTAMIRA, Zapopan",20.7170404,-103.3886043
74,BENITO JUAREZ,JUAN MANUEL RUV,1992,45199,Guadalajara,"JUAN MANUEL RUV 1992, BENITO JUAREZ, Guadalajara",20.6786141,-103.361751
161,PRADOS  GUADALUPE,G ROSSINI,428,45030,Zapopan,"G ROSSINI 428, PRADOS  GUADALUPE, Zapopan",20.6686337,-103.4349976
252,CIUDAD DEL SOL,QUETZALCOATL,232,45050,Zapopan,"QUETZALCOATL 232, CIUDAD DEL SOL, Zapopan",20.6492751,-103.4071483
54,VILLAS DE GADALUPE,AV PATRIA,4177,44720,Guadalajara,"AV PATRIA 4177, VILLAS DE GADALUPE, Guadalajara",20.6849943,-103.2719253
40,ARANDAS,HACIENDA LA ERR,1877,44720,Guadalajara,"HACIENDA LA ERR 1877, ARANDAS, Guadalajara",20.68584251,-103.2726593
227,MESA COLORADA PTE,ANAHUAC,52,45189,Zapopan,"ANAHUAC 52, MESA COLORADA PTE, Zapopan",20.7593548,-103.3370537
253,NUEVO MEXICO,6 DE ENERO,3239,45138,Zapopan,"6 DE ENERO 3239, NUEVO MEXICO, Zapopan",20.75714709,-103.43247582
181,CONDOMINIO MALAGA,AV CENTRAL,1351,45117,Zapopan,"AV CENTRAL 1351, CONDOMINIO MALAGA, Zapopan",20.6937778,-103.4324128
207,VICTOR HUGO,PRIVADA COLON,150,45190,Zapopan,"PRIVADA COLON 150, VICTOR HUGO, Zapopan",20.7211,-103.3541
144,U H EL ZALATE,JOSE FERNANDEZ,1123,44760,Guadalajara,"JOSE FERNANDEZ 1123, U H EL ZALATE, Guadalajara",20.6790637,-103.2732273
95,ZALATE II,OTILIO GONZALEZ,1116,44760,Guadalajara,"OTILIO GONZALEZ 1116, ZALATE II, Guadalajara",20.679092,-103.2750349
222,LA ESTRADA,HIDALAGO,6,45200,Zapopan,"HIDALAGO 6, LA ESTRADA, Zapopan",20.79264101,-103.47565388
66,BALCONES DE OBLATOS,ROSA RODRIGUEZ,3876,44720,Guadalajara,"ROSA RODRIGUEZ 3876, BALCONES DE OBLATOS, Guadalajara",20.6952319,-103.2769238
250,TIERRA RESIDENCIAL,SAN MATEO,2010,45200,Zapopan,"SAN MATEO 2010, TIERRA RESIDENCIAL, Zapopan",20.8026474,-103.4705006
163,VALLE REAL,AV RAMON CORONA,2748,45019,Zapopan,"AV RAMON CORONA 2748, VALLE REAL, Zapopan",20.735422,-103.459965
141,SAN JUAN BOSCO,FELIX BERNARDEL,428,44730,Guadalajara,"FELIX BERNARDEL 428, SAN JUAN BOSCO, Guadalajara",20.6690339,-103.3025698
216,FRACC HACIENDA LAS PALOMAS,CALLE DEL AGUA,365,45200,Zapopan,"CALLE DEL AGUA 365, FRACC HACIENDA LAS PALOMAS, Zapopan",20.7285236,-103.3937157
229,VILLA FONTANA DIAMANTE,FUENTE GRAFITO,8884,45200,Zapopan,"FUENTE GRAFITO 8884, VILLA FONTANA DIAMANTE, Zapopan",20.7795959,-103.4746901
11,BARRIO ANALCO,ABASOLO,147,44450,Guadalajara,"ABASOLO 147, BARRIO ANALCO, Guadalajara",20.6696438,-103.3353768
119,BOSQUES D L VICTORIA,FAUNA,2765,44540,Guadalajara,"FAUNA 2765, BOSQUES D L VICTORIA, Guadalajara",20.644029,-103.388121
263,INF LA TUZANIA,CAPULINES,40,45138,Zapopan,"CAPULINES 40, INF LA TUZANIA, Zapopan",20.731825,-103.418699
199,JARDINES D NVO MEXIC,SEXTA PTE,535,45138,Zapopan,"SEXTA PTE 535, JARDINES D NVO MEXIC, Zapopan",20.76243185,-103.43949475
113,JARDINES DEL COUNTRY,ENRIQUE DIAZ DE,2336,44210,Guadalajara,"ENRIQUE DIAZ DE 2336, JARDINES DEL COUNTRY, Guadalajara",20.712932,-103.360833
249,FRACC REAL DEL BOSQUE,BERROCAL,449,45130,Zapopan,"BERROCAL 449, FRACC REAL DEL BOSQUE, Zapopan",20.7461139,-103.3969141
31,OBLATOS PONIENTE,JUAN PABLO II,3165,44700,Guadalajara,"JUAN PABLO II 3165, OBLATOS PONIENTE, Guadalajara",20.70162171,-103.28662543
185,LA FLORESTA DEL COLLI,BOULEVARD PUERT,5430,45116,Zapopan,"BOULEVARD PUERT 5430, LA FLORESTA DEL COLLI, Zapopan",20.7111733,-103.4155545
128,JARDINES DE LA CRUZ,AV ISALA RAZA,2460,44950,Guadalajara,"AV ISALA RAZA 2460, JARDINES DE LA CRUZ, Guadalajara",20.634922,-103.391242
178,CONJ LOMAS ALTAS,PASEO DEL ARCO,4098,45128,Zapopan,"PASEO DEL ARCO 4098, CONJ LOMAS ALTAS, Zapopan",20.6859952,-103.4110242
223,MESA DE LOS OCOTES,BETABEL,23,45189,Zapopan,"BETABEL 23, MESA DE LOS OCOTES, Zapopan",20.7672275,-103.3435708
115,SAN CARLOS,LOS ANGELES,171,44460,Guadalajara,"LOS ANGELES 171, SAN CARLOS, Guadalajara",20.662959,-103.344124
34,MORELOS,PELICANO,1272,44910,Guadalajara,"PELICANO 1272, MORELOS, Guadalajara",20.6506979,-103.360933
190,IXTLAHUACAN DEL RIO,HDA SAN MIGUEL,10,45260,Zapopan,"HDA SAN MIGUEL 10, IXTLAHUACAN DEL RIO, Zapopan",20.769279,-103.445288
91,HUENTITAN EL BAJO,VOLCAN FUJIYAMA,4413,44250,Guadalajara,"VOLCAN FUJIYAMA 4413, HUENTITAN EL BAJO, Guadalajara",20.738969,-103.3189689
