,colony,street,street_number,postal_code,zone,directions,lat,lon
141,SAN JUAN BOSCO,FELIX BERNARDEL,428,44730,Guadalajara,"FELIX BERNARDEL 428, SAN JUAN BOSCO, Guadalajara",20.6690339,-103.3025698
34,MORELOS,PELICANO,1272,44910,Guadalajara,"PELICANO 1272, MORELOS, Guadalajara",20.6506979,-103.360933
10,MARAVILLA,HACIENDA DE GUA,1124,44700,Guadalajara,"HACIENDA DE GUA 1124, MARAVILLA, Guadalajara",20.7016579,-103.306797
216,FRACC HACIENDA LAS PALOMAS,CALLE DEL AGUA,365,45200,Zapopan,"CALLE DEL AGUA 365, FRACC HACIENDA LAS PALOMAS, Zapopan",20.7285236,-103.3937157
210,FRACC MIRADOR D SN I,AV INDUSTRIA TE,2030,45133,Zapopan,"AV INDUSTRIA TE 2030, FRACC MIRADOR D SN I, Zapopan",20.7582237,-103.3867842
125,BARRANQUITAS,PINO SUAREZ,879,44270,Guadalajara,"PINO SUAREZ 879, BARRANQUITAS, Guadalajara",20.6901934,-103.346581
153,MIRAMAR,BAHIA MAGDALENA,5,45060,Zapopan,"BAHIA MAGDALENA 5, MIRAMAR, Zapopan",20.6407449,-103.4490608
279,LOMAS DL VALLE VI UN,CANCER,3992,45129,Zapopan,"CANCER 3992, LOMAS DL VALLE VI UN, Zapopan",20.6850586,-103.4084621
179,INDIGENA D MEZQUITAN,18 DE MARZO,409,45190,Zapopan,"18 DE MARZO 409, INDIGENA D MEZQUITAN, Zapopan",20.738673,-103.331924
32,PANORAMICA HUENTITAN,CALZADA,4500,44259,Guadalajara,"CALZADA 4500, PANORAMICA HUENTITAN, Guadalajara",20.736203,-103.312081
192,REAL DE VALDEPE?S,CALLE G 1470 TO,1470,45130,Zapopan,"CALLE G 1470 TO 1470, REAL DE VALDEPE?S, Zapopan",20.75259018,-103.4048233
243,REAL DE VALDEPE?S,RINCONADA DEL C,1327,45130,Zapopan,"RINCONADA DEL C 1327, REAL DE VALDEPE?S, Zapopan",20.75622519,-103.40385961
250,TIERRA RESIDENCIAL,SAN MATEO,2010,45200,Zapopan,"SAN MATEO 2010, TIERRA RESIDENCIAL, Zapopan",20.8026474,-103.4705006
158,LA FLORIDA,FLORAL,15,45234,Zapopan,"FLORAL 15, LA FLORIDA, Zapopan",20.5997014,-103.4273219
3,JARDINES DE LOS POET,JOSE FERNANDEZ,3365,44820,Guadalajara,"JOSE FERNANDEZ 3365, JARDINES DE LOS POET, Guadalajara",20.6484961,-103.29001645
118,U H LAZARO CARDENAS,OTHON BLANCO CA,4087,44490,Guadalajara,"OTHON BLANCO CA 4087, U H LAZARO CARDENAS, Guadalajara",20.6213652,-103.3783249
199,JARDINES D NVO MEXIC,SEXTA PTE,535,45138,Zapopan,"SEXTA PTE 535, JARDINES D NVO MEXIC, Zapopan",20.76243185,-103.43949475
41,VALENTIN GOMEZ FARIA,CANUTO ELIAS,3414,44977,Guadalajara,"CANUTO ELIAS 3414, VALENTIN GOMEZ FARIA, Guadalajara",20.6190587,-103.3629314
49,EL MIRADOR,EMILIANO ZAPATA,780,44370,Guadalajara,"EMILIANO ZAPATA 780, EL MIRADOR, Guadalajara",20.684788,-103.3233951
70,SAN MARCOS,CANTERA,819,44330,Guadalajara,"CANTERA 819, SAN MARCOS, Guadalajara",20.696713,-103.315329
168,PARAISOS DEL COLLY,GALEANA,1068,45069,Zapopan,"GALEANA 1068, PARAISOS DEL COLLY, Zapopan",20.6508438,-103.4542078
7,MODERNA,AV ESPANA,1092,44190,Guadalajara,"AV ESPANA 1092, MODERNA, Guadalajara",20.659424,-103.3531261
68,CIRCUNVAL VALLARTA,REFORMA,2749,44680,Guadalajara,"REFORMA 2749, CIRCUNVAL VALLARTA, Guadalajara",20.6804909,-103.3859638
133,U H ATLAS,RIO VOLGA,1386,44870,Guadalajara,"RIO VOLGA 1386, U H ATLAS, Guadalajara",20.6505549,-103.330706
276,EL BATAN,ANDADOR AGUA AZ,44,45190,Zapopan,"ANDADOR AGUA AZ 44, EL BATAN, Zapopan",20.72135701,-103.3443436
198,RANCHO NUEVO,CELERINO NAVARR,4135,44240,Zapopan,"CELERINO NAVARR 4135, RANCHO NUEVO, Zapopan",20.717712,-103.32276
113,JARDINES DEL COUNTRY,ENRIQUE DIAZ DE,2336,44210,Guadalajara,"ENRIQUE DIAZ DE 2336, JARDINES DEL COUNTRY, Guadalajara",20.712932,-103.360833
150,FRACC CUSPIDE,VALLE DE TESIST,198,45200,Zapopan,"VALLE DE TESIST 198, FRACC CUSPIDE, Zapopan",20.795812,-103.4822218
182,SAN JUAN DE OCOTAN,MIGUEL MIRAMON,13,45019,Zapopan,"MIGUEL MIRAMON 13, SAN JUAN DE OCOTAN, Zapopan",20.764462,-103.452206
267,MIGUEL HIDALGO,15 DE SEPTIEMBR,3017,45186,Zapopan,"15 DE SEPTIEMBR 3017, MIGUEL HIDALGO, Zapopan",20.748896,-103.340873
222,LA ESTRADA,HIDALAGO,6,45200,Zapopan,"HIDALAGO 6, LA ESTRADA, Zapopan",20.79264101,-103.47565388
35,LAGOS D OTE ZONA TET,LICURGO,336,44770,Guadalajara,"LICURGO 336, LAGOS D OTE ZONA TET, Guadalajara",20.665926,-103.288257
278,LOMAS DEL REFUGIO,AGUA PRIETA,111,45186,Zapopan,"AGUA PRIETA 111, LOMAS DEL REFUGIO, Zapopan",20.74929471,-103.34874768
175,RINCONADA DL AUDITOR,ALBERTO CINTA,39,45180,Zapopan,"ALBERTO CINTA 39, RINCONADA DL AUDITOR, Zapopan",20.7367901,-103.3424097
169,VILLAS SAN IGNACIO,PRIV LUIS G MON,337,45180,Zapopan,"PRIV LUIS G MON 337, VILLAS SAN IGNACIO, Zapopan",20.73366544,-103.35291841
194,COLINAS DE ATEMAJAC,AV AURELIO ORTE,1176,45170,Zapopan,"AV AURELIO ORTE 1176, COLINAS DE ATEMAJAC, Zapopan",20.7213469,-103.3671295
120,ECHEVERRIA,JOSE ARTEAGA,2985,44970,Guadalajara,"JOSE ARTEAGA 2985, ECHEVERRIA, Guadalajara",20.6256719,-103.366909
277,DIVISION DL NTE ZAP,FRANCISCO VILLA,27,45180,Zapopan,"FRANCISCO VILLA 27, DIVISION DL NTE ZAP, Zapopan",20.73240707,-103.35364459
28,OBREROS D L CONSTRUC,ABEDUL,274,44900,Guadalajara,"ABEDUL 274, OBREROS D L CONSTRUC, Guadalajara",20.6545689,-103.3645921
84,TETLAN,JOSE RAMOS,4342,44820,Guadalajara,"JOSE RAMOS 4342, TETLAN, Guadalajara",20.6609958,-103.2714154
249,FRACC REAL DEL BOSQUE,BERROCAL,449,45130,Zapopan,"BERROCAL 449, FRACC REAL DEL BOSQUE, Zapopan",20.7461139,-103.3969141
63,MIRAVALLE,JOSE JARAMILLO,526,44990,Guadalajara,"JOSE JARAMILLO 526, MIRAVALLE, Guadalajara",20.6156665,-103.3528171
233,TABACHINES,PASEO DE LOS CH,3040,45188,Zapopan,"PASEO DE LOS CH 3040, TABACHINES, Zapopan",20.7373844,-103.3639798
85,HERMOSA PROVIN ZO TE,TELEFONISTAS,3331,44770,Guadalajara,"TELEFONISTAS 3331, HERMOSA PROVIN ZO TE, Guadalajara",20.6684139,-103.2855688
21,PENAL,PEDRO CELESTINO,482,44730,Guadalajara,"PEDRO CELESTINO 482, PENAL, Guadalajara",20.678154,-103.319812
82,MEZQUITAN COUNTRY,DIAGONAL NAJERA,1876,44260,Guadalajara,"DIAGONAL NAJERA 1876, MEZQUITAN COUNTRY, Guadalajara",20.69196018,-103.3647616
98,AMERICANA,COLONIAS,221,44160,Guadalajara,"COLONIAS 221, AMERICANA, Guadalajara",20.6727475,-103.3659644
42,EL CENTRO,JUAREZ,400,44100,Guadalajara,"JUAREZ 400, EL CENTRO, Guadalajara",20.6751683,-103.348691
93,SAN VICENTE,PUERTO SOTO LA,2280,44330,Guadalajara,"PUERTO SOTO LA 2280, SAN VICENTE, Guadalajara",20.7045566,-103.314453
242,BOSQUE ESCONDIDO,PASEO DE LOS AL,10,45180,Zapopan,"PASEO DE LOS AL 10, BOSQUE ESCONDIDO, Zapopan",20.7469871,-103.3822178
59,INDEPENDENCIA PTE,ROGELIO BACON,1676,44290,Guadalajara,"ROGELIO BACON 1676, INDEPENDENCIA PTE, Guadalajara",20.7036,-103.3334499
38,MIRAVALLE II,HERMENEGILDO BU,4308,44990,Guadalajara,"HERMENEGILDO BU 4308, MIRAVALLE II, Guadalajara",20.6127044,-103.3450677
94,MARAVILLA,SANTA JULIA,1334,44700,Guadalajara,"SANTA JULIA 1334, MARAVILLA, Guadalajara",20.6971499,-103.3048029
196,AGRICOLA,OBELISCO,138,45236,Zapopan,"OBELISCO 138, AGRICOLA, Zapopan",20.616065,-103.432436
96,RNDA DE PAZ,ALBANILES,543,44860,Guadalajara,"ALBANILES 543, RNDA DE PAZ, Guadalajara",20.64808,-103.307708
232,LAS AGUILAS,RIO TOMATLAN,800,45080,Zapopan,"RIO TOMATLAN 800, LAS AGUILAS, Zapopan",20.625904,-103.407993
135,TALPITA,SANTO TOMAS,1786,44719,Guadalajara,"SANTO TOMAS 1786, TALPITA, Guadalajara",20.68355178,-103.31008927
200,EL HUMEDO,RIO ACAPONETA,2,45200,Zapopan,"RIO ACAPONETA 2, EL HUMEDO, Zapopan",20.795757,-103.493083
244,SANTA ANA TEPETITLAN,HIDALGO,35,45230,Zapopan,"HIDALGO 35, SANTA ANA TEPETITLAN, Zapopan",20.6208991,-103.456008
119,BOSQUES D L VICTORIA,FAUNA,2765,44540,Guadalajara,"FAUNA 2765, BOSQUES D L VICTORIA, Guadalajara",20.644029,-103.388121
89,BOSQUES D L VICTORIA,PENINSULA,2713,44540,Guadalajara,"PENINSULA 2713, BOSQUES D L VICTORIA, Guadalajara",20.6458589,-103.3923679
266,EL ZAPOTE,TEZOZOMOC,4357,45050,Zapopan,"TEZOZOMOC 4357, EL ZAPOTE, Zapopan",20.6546574,-103.4153864
275,JARDINES D NVO MEXIC,SEGUNDA NORTE,5699,45138,Zapopan,"SEGUNDA NORTE 5699, JARDINES D NVO MEXIC, Zapopan",20.7695635,-103.4477057
74,BENITO JUAREZ,JUAN MANUEL RUV,1992,45199,Guadalajara,"JUAN MANUEL RUV 1992, BENITO JUAREZ, Guadalajara",20.6786141,-103.361751
8,RINCONADA DE HUENTITAN,JUAN CARRASCO,5234,44250,Guadalajara,"JUAN CARRASCO 5234, RINCONADA DE HUENTITAN, Guadalajara",20.7334639,-103.3219648
225,MESA COLORADA PTE,NABO,543,45189,Zapopan,"NABO 543, MESA COLORADA PTE, Zapopan",20.763,-103.34626
185,LA FLORESTA DEL COLLI,BOULEVARD PUERT,5430,45116,Zapopan,"BOULEVARD PUERT 5430, LA FLORESTA DEL COLLI, Zapopan",20.7111733,-103.4155545
108,VILLA VICENTE GUERRE,ISLA USTICA,3318,44860,Guadalajara,"ISLA USTICA 3318, VILLA VICENTE GUERRE, Guadalajara",20.632482,-103.395812
65,1RO DE MAYO 1A SECCI,CARLOS A CARRIL,527,44970,Guadalajara,"CARLOS A CARRIL 527, 1RO DE MAYO 1A SECCI, Guadalajara",20.6230026,-103.3552397
238,LOMAS DEL CENTINELA,PASEO DEL OLMO,328,45187,Zapopan,"PASEO DEL OLMO 328, LOMAS DEL CENTINELA, Zapopan",20.75542914,-103.37931546
